Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),City,IsCondo,Latitude,Longitude
11144000.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
15297000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
12835200.0,1.0,1.0,49.0,0.0,Pasig,1,14.583771,121.059675
28366000.0,1.0,1.0,69.0,0.0,Pasig,1,14.588377,121.059897
6200000.0,1.0,1.0,24.0,0.0,Binan,1,14.3336384,121.0555577
18500000.0,2.0,2.0,79.0,0.0,Binan,1,14.3336384,121.0555577
7699883.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
8990000.0,1.0,1.0,51.0,0.0,Quezon City,1,14.605396,121.081903
22557000.0,1.0,1.0,66.0,0.0,Pasig,1,14.575822,121.064324
33871000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575421,121.063867
11932768.0,1.0,1.0,57.0,0.0,Mandaluyong,1,14.578255,121.052143
25686000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
11144000.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
17912600.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
37825000.0,0.0,0.0,108.0,0.0,Pasig,1,14.588716,121.060009
16052000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
6363100.0,2.0,1.0,35.0,0.0,Quezon City,1,14.68155,121.0198
14474200.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
25686000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
33574000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
7419580.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
12488000.0,1.0,1.0,58.0,0.0,Pasig,1,14.583771,121.059675
12196800.0,1.0,1.0,57.0,0.0,Pasig,1,14.583771,121.059675
11345600.0,1.0,1.0,48.0,0.0,Pasig,1,14.583771,121.059675
11144000.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
13209600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
2810000.0,1.0,1.0,24.0,0.0,Cebu,1,10.3058395,123.8908567
10752000.0,1.0,1.0,46.0,0.0,Pasig,1,14.583771,121.059675
40953000.0,0.0,0.0,115.0,0.0,Pasig,1,14.588716,121.060009
31821000.0,2.0,2.0,104.0,0.0,Pasig,1,14.575822,121.064324
8473000.0,4.0,0.0,155.0,66.0,Dasmarinas,0,14.304975,120.944111
8990000.0,1.0,1.0,51.0,0.0,Quezon City,1,14.605396,121.081903
11020800.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
33871000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575421,121.063867
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
22557000.0,1.0,1.0,66.0,0.0,Pasig,1,14.575822,121.064324
18500000.0,2.0,2.0,79.0,0.0,Binan,1,14.3336384,121.0555577
6200000.0,1.0,1.0,24.0,0.0,Binan,1,14.3336384,121.0555577
42048000.0,2.0,2.0,114.0,0.0,Pasig,1,14.588377,121.059897
31569000.0,2.0,2.0,104.0,0.0,Pasig,1,14.575822,121.064324
25579000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
8569389.0,1.0,1.0,37.0,0.0,Mandaluyong,1,14.578255,121.052143
27298000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
28366000.0,1.0,1.0,69.0,0.0,Pasig,1,14.588377,121.059897
10097000.0,1.0,1.0,51.0,0.0,Quezon City,1,14.605396,121.081903
12835200.0,1.0,1.0,49.0,0.0,Pasig,1,14.583771,121.059675
40006000.0,2.0,2.0,110.0,0.0,Pasig,1,14.575822,121.064324
11188800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
11144000.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
26951000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
42394000.0,2.0,2.0,116.0,0.0,Pasig,1,14.575822,121.064324
15297000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
11166400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
11300800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
7699883.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
28903000.0,3.0,0.0,250.0,93.0,Muntinlupa,0,14.434669,121.040194
8746000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
10100000.0,2.0,2.0,68.0,0.0,Quezon City,1,14.644874,121.050593
32037000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
46903000.0,2.0,1.0,137.0,0.0,Pasig,1,14.588882,121.079016
16242000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
26777000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
25296000.0,3.0,0.0,250.0,92.0,Muntinlupa,0,14.434669,121.040194
25496000.0,3.0,0.0,250.0,92.0,Muntinlupa,0,14.434669,121.040194
25471000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
8360751.0,1.0,1.0,33.0,0.0,Mandaluyong,1,14.578255,121.052143
8237774.0,1.0,1.0,36.0,0.0,Mandaluyong,1,14.578255,121.052143
11932768.0,1.0,1.0,57.0,0.0,Mandaluyong,1,14.578255,121.052143
40650000.0,0.0,0.0,115.0,0.0,Pasig,1,14.588716,121.060009
32795000.0,0.0,0.0,93.0,0.0,Pasig,1,14.582707,121.061458
5008864.0,2.0,1.0,37.0,0.0,Pasig,1,14.555535,121.090095
10998400.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
25686000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
12196800.0,1.0,1.0,57.0,0.0,Pasig,1,14.583771,121.059675
11144000.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
32037000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
7091280.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
31357000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
36903000.0,0.0,0.0,108.0,0.0,Pasig,1,14.588716,121.060009
25686000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
10100000.0,2.0,2.0,68.0,0.0,Quezon City,1,14.644874,121.050593
8746000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
5013000.0,2.0,0.0,53.0,88.0,Malolos,0,14.8743986,120.7973062
6088000.0,3.0,0.0,66.0,99.0,Malolos,0,14.8743986,120.7973062
11334400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
4516000.0,2.0,0.0,53.0,88.0,San Jose del Monte,0,14.8450503,121.0612785
56507000.0,2.0,1.0,164.0,0.0,Pasig,1,14.588882,121.079016
9046000.0,2.0,1.0,44.0,0.0,Baguio,1,16.419598,120.626852
24586800.0,3.0,2.0,102.0,0.0,Pasig,1,14.583771,121.059675
27298000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
31892000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
16042000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
16007000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
26699000.0,0.0,0.0,100.0,0.0,Pasig,1,14.587964,121.079045
28012000.0,1.0,1.0,69.0,0.0,Pasig,1,14.588377,121.059897
15229000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
21987000.0,1.0,1.0,67.0,0.0,Pasig,1,14.575822,121.064324
6363100.0,2.0,1.0,35.0,0.0,Quezon City,1,14.68155,121.0198
52000000.0,0.0,0.0,305.0,0.0,Makati,1,14.5596699,121.0206028
18013400.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
9397390.0,1.0,1.0,46.0,0.0,Quezon City,1,14.605396,121.081903
27512000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
16351000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
2687891.0,1.0,1.0,23.0,0.0,Las Pinas,1,14.4324914,121.0140532
7744557.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7722220.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7961545.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7432712.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
22863000.0,1.0,1.0,70.0,0.0,Pasig,1,14.575822,121.064324
9206000.0,1.0,0.0,32.0,0.0,Pasig,1,14.588882,121.079016
9046000.0,2.0,1.0,44.0,0.0,Baguio,1,16.419598,120.626852
15902000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
56507000.0,2.0,1.0,164.0,0.0,Pasig,1,14.588882,121.079016
27298000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
24586800.0,3.0,2.0,102.0,0.0,Pasig,1,14.583771,121.059675
44002000.0,2.0,2.0,109.0,0.0,Pasig,1,14.588377,121.059897
7961511.0,1.0,1.0,33.0,0.0,Mandaluyong,1,14.578255,121.052143
24000000.0,0.0,0.0,88.0,0.0,Pasig,1,14.587964,121.079045
16420000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
15560000.0,1.0,0.0,53.0,0.0,Pasig,1,14.588882,121.079016
56826000.0,3.0,3.0,151.0,0.0,Pasig,1,14.575822,121.064324
16262000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
15229000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
11088000.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
15762000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
15601000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
15737000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
15033000.0,1.0,0.0,52.0,0.0,Pasig,1,14.588882,121.079016
15912000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
8957000.0,1.0,1.0,35.0,0.0,Pasig,1,14.588882,121.079016
16042000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
18126000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
16549000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
27975000.0,0.0,0.0,82.0,0.0,Pasig,1,14.588716,121.060009
26699000.0,0.0,0.0,100.0,0.0,Pasig,1,14.587964,121.079045
16007000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
15762000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
6363100.0,2.0,1.0,35.0,0.0,Quezon City,1,14.68155,121.0198
8151000.0,1.0,0.0,32.0,0.0,Pasig,1,14.588882,121.079016
15972000.0,1.0,1.0,58.0,0.0,Pasig,1,14.588882,121.079016
16283000.0,1.0,1.0,57.0,0.0,Pasig,1,14.588882,121.079016
11571000.0,1.0,1.0,39.0,0.0,Pasig,1,14.575822,121.064324
28221000.0,0.0,0.0,100.0,0.0,Pasig,1,14.587964,121.079045
40859000.0,0.0,0.0,114.0,0.0,Pasig,1,14.588716,121.060009
28012000.0,1.0,1.0,69.0,0.0,Pasig,1,14.588377,121.059897
28080000.0,1.0,1.0,69.0,0.0,Pasig,1,14.588377,121.059897
27106000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
26767000.0,1.0,1.0,74.0,0.0,Pasig,1,14.588377,121.059897
22974000.0,1.0,1.0,67.0,0.0,Pasig,1,14.575822,121.064324
21596000.0,1.0,1.0,66.0,0.0,Pasig,1,14.575822,121.064324
11793000.0,1.0,1.0,39.0,0.0,Pasig,1,14.575822,121.064324
27405000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
27516000.0,0.0,0.0,77.0,0.0,Pasig,1,14.588716,121.060009
12263600.0,1.0,1.0,48.0,0.0,Pasig,1,14.583771,121.059675
14103600.0,1.0,1.0,58.0,0.0,Pasig,1,14.583771,121.059675
2389000.0,3.0,0.0,50.0,50.0,General Trias,0,14.37318,120.896613
22749000.0,1.0,1.0,66.0,0.0,Pasig,1,14.575822,121.064324
17743600.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
36089000.0,0.0,0.0,106.0,0.0,Pasig,1,14.588716,121.060009
21987000.0,1.0,1.0,67.0,0.0,Pasig,1,14.575822,121.064324
15297000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
17855600.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
11619300.0,1.0,1.0,43.0,0.0,Pasig,1,14.583771,121.059675
15229000.0,1.0,0.0,56.0,0.0,Pasig,1,14.588882,121.079016
12230400.0,1.0,1.0,57.0,0.0,Pasig,1,14.583771,121.059675
31632000.0,0.0,0.0,93.0,0.0,Pasig,1,14.582707,121.061458
31939000.0,0.0,0.0,93.0,0.0,Pasig,1,14.582707,121.061458
16052000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
16322000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
32651000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
16462000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
40422000.0,0.0,0.0,115.0,0.0,Pasig,1,14.588716,121.060009
31449000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
10752000.0,1.0,1.0,46.0,0.0,Pasig,1,14.583771,121.059675
11110400.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
9440500.0,4.0,0.0,173.0,168.0,Porac,0,15.119767,120.560714
8862000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
16332000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
23671000.0,1.0,1.0,70.0,0.0,Pasig,1,14.575822,121.064324
27006000.0,1.0,1.0,74.0,0.0,Pasig,1,14.588377,121.059897
26116000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
3167280.0,1.0,1.0,24.0,0.0,Quezon City,1,14.646511,120.996952
16462000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
31449000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
16052000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
16549000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
16076000.0,1.0,0.0,57.0,0.0,Pasig,1,14.588882,121.079016
11110400.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
46469000.0,2.0,2.0,114.0,0.0,Pasig,1,14.588377,121.059897
27512000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
8323000.0,1.0,1.0,35.0,0.0,Pasig,1,14.588882,121.079016
23188000.0,1.0,1.0,67.0,0.0,Pasig,1,14.575822,121.064324
14971000.0,1.0,0.0,52.0,0.0,Pasig,1,14.588882,121.079016
7802700.0,3.0,2.0,54.0,0.0,Quezon City,1,14.68155,121.0198
27705000.0,3.0,0.0,250.0,125.0,Muntinlupa,0,14.434669,121.040194
9440500.0,4.0,0.0,173.0,168.0,Porac,0,15.119767,120.560714
23671000.0,1.0,1.0,70.0,0.0,Pasig,1,14.575822,121.064324
2239999.0,2.0,0.0,42.0,60.0,Dasmarinas,0,14.304975,120.944111
16332000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
3167280.0,1.0,1.0,24.0,0.0,Quezon City,1,14.646511,120.996952
8862000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
25901000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
6626880.0,3.0,2.0,46.0,0.0,Quezon City,1,14.631613,121.023475
27006000.0,1.0,1.0,74.0,0.0,Pasig,1,14.588377,121.059897
26116000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
25296000.0,3.0,0.0,250.0,92.0,Muntinlupa,0,14.434669,121.040194
40322000.0,3.0,0.0,323.0,90.0,Muntinlupa,0,14.434669,121.040194
12415000.0,1.0,1.0,45.0,0.0,Pasig,1,14.575822,121.064324
12094554.0,1.0,1.0,54.0,0.0,Mandaluyong,1,14.578255,121.052143
25901000.0,2.0,1.0,89.0,0.0,Pasig,1,14.588882,121.079016
26577000.0,1.0,1.0,74.0,0.0,Pasig,1,14.588377,121.059897
7722220.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7744557.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7961545.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
7432712.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
9206000.0,1.0,0.0,32.0,0.0,Pasig,1,14.588882,121.079016
15902000.0,1.0,0.0,58.0,0.0,Pasig,1,14.588882,121.079016
2687891.0,1.0,1.0,23.0,0.0,Las Pinas,1,14.4324914,121.0140532
22863000.0,1.0,1.0,70.0,0.0,Pasig,1,14.575822,121.064324
11334400.0,1.0,1.0,44.0,0.0,Pasig,1,14.583771,121.059675
11088000.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
2810000.0,1.0,1.0,24.0,0.0,Cebu,1,10.3058395,123.8908567
6363100.0,2.0,1.0,35.0,0.0,Quezon City,1,14.68155,121.0198
9499000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
11526579.0,1.0,1.0,54.0,0.0,Mandaluyong,1,14.578255,121.052143
3243000.0,2.0,0.0,40.0,63.0,Malolos,0,14.8743986,120.7973062
6975000.0,5.0,0.0,100.0,121.0,San Jose del Monte,0,14.8450503,121.0612785
2313000.0,2.0,0.0,36.0,42.0,San Jose del Monte,0,14.8450503,121.0612785
23745000.0,0.0,0.0,88.0,0.0,Pasig,1,14.587964,121.079045
37666000.0,0.0,0.0,108.0,0.0,Pasig,1,14.588716,121.060009
32342000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
5310000.0,2.0,1.0,36.0,0.0,Quezon City,1,14.646511,120.996952
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
7776467.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
10752000.0,1.0,1.0,46.0,0.0,Pasig,1,14.583771,121.059675
24586800.0,3.0,2.0,102.0,0.0,Pasig,1,14.583771,121.059675
14278110.0,2.0,2.0,67.0,0.0,Quezon City,1,14.605396,121.081903
14474200.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
27934000.0,0.0,0.0,82.0,0.0,Pasig,1,14.588716,121.060009
7288260.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
31312000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
2810000.0,1.0,1.0,24.0,0.0,Cebu,1,10.3058395,123.8908567
35907000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
11166400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12196800.0,1.0,1.0,57.0,0.0,Pasig,1,14.583771,121.059675
12770800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
14587200.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
12540432.0,1.0,1.0,57.0,0.0,Mandaluyong,1,14.578255,121.052143
11334400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
13108800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
7500000.0,1.0,1.0,37.0,0.0,Paranaque,1,14.499387,121.025633
11166400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
13096600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12488000.0,1.0,1.0,58.0,0.0,Pasig,1,14.583771,121.059675
11054400.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
8028051.0,1.0,1.0,33.0,0.0,Mandaluyong,1,14.578255,121.052143
7776467.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
14278110.0,2.0,2.0,67.0,0.0,Quezon City,1,14.605396,121.081903
14474200.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
27934000.0,0.0,0.0,82.0,0.0,Pasig,1,14.588716,121.060009
24586800.0,3.0,2.0,102.0,0.0,Pasig,1,14.583771,121.059675
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
6363100.0,2.0,1.0,35.0,0.0,Quezon City,1,14.68155,121.0198
16242999.0,2.0,2.0,84.0,0.0,Mandaluyong,1,14.578255,121.052143
39675000.0,3.0,0.0,323.0,90.0,Muntinlupa,0,14.434669,121.040194
16940448.0,2.0,2.0,84.0,0.0,Mandaluyong,1,14.578255,121.052143
39027000.0,3.0,0.0,323.0,106.0,Muntinlupa,0,14.434669,121.040194
39027000.0,3.0,0.0,323.0,105.0,Muntinlupa,0,14.434669,121.040194
39675000.0,3.0,0.0,323.0,90.0,Muntinlupa,0,14.434669,121.040194
11334400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
11166400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12196800.0,1.0,1.0,57.0,0.0,Pasig,1,14.583771,121.059675
12540432.0,1.0,1.0,57.0,0.0,Mandaluyong,1,14.578255,121.052143
35907000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
28344000.0,0.0,0.0,101.0,0.0,Pasig,1,14.587964,121.079045
26561000.0,0.0,0.0,100.0,0.0,Pasig,1,14.587964,121.079045
6577000.0,1.0,1.0,43.0,0.0,Baguio,1,16.419598,120.626852
27007000.0,0.0,0.0,100.0,0.0,Pasig,1,14.587964,121.079045
31032000.0,0.0,0.0,90.0,0.0,Pasig,1,14.588716,121.060009
27122000.0,0.0,0.0,101.0,0.0,Pasig,1,14.587964,121.079045
31312000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
31357000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
22111600.0,3.0,2.0,98.0,0.0,Pasig,1,14.583771,121.059675
26208000.0,0.0,0.0,75.0,0.0,Pasig,1,14.588716,121.060009
7288260.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
34599000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
2810000.0,1.0,1.0,24.0,0.0,Cebu,1,10.3058395,123.8908567
31337000.0,0.0,0.0,90.0,0.0,Pasig,1,14.588716,121.060009
12770800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
14587200.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
8999000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
7802700.0,3.0,2.0,54.0,0.0,Quezon City,1,14.68155,121.0198
16940448.0,2.0,2.0,84.0,0.0,Mandaluyong,1,14.578255,121.052143
16940448.0,2.0,2.0,84.0,0.0,Mandaluyong,1,14.578255,121.052143
39675000.0,3.0,0.0,323.0,92.0,Muntinlupa,0,14.434669,121.040194
40322000.0,3.0,0.0,323.0,91.0,Muntinlupa,0,14.434669,121.040194
10752000.0,1.0,1.0,46.0,0.0,Pasig,1,14.583771,121.059675
37666000.0,0.0,0.0,108.0,0.0,Pasig,1,14.588716,121.060009
32342000.0,0.0,0.0,93.0,0.0,Pasig,1,14.588716,121.060009
42157000.0,2.0,2.0,114.0,0.0,Pasig,1,14.588377,121.059897
13096600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
5310000.0,2.0,1.0,36.0,0.0,Quezon City,1,14.646511,120.996952
5690000.0,3.0,0.0,72.0,100.0,General Trias,0,14.37318,120.896613
5008864.0,2.0,1.0,37.0,0.0,Pasig,1,14.555535,121.090095
25471000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
27332000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
27144000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
26116000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
7580447.0,1.0,1.0,32.0,0.0,Mandaluyong,1,14.578255,121.052143
37798000.0,0.0,0.0,141.0,0.0,Pasig,1,14.587964,121.079045
11267200.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
26774000.0,1.0,1.0,74.0,0.0,Pasig,1,14.588377,121.059897
45954000.0,2.0,2.0,114.0,0.0,Pasig,1,14.588377,121.059897
8018983.0,1.0,1.0,31.0,0.0,Mandaluyong,1,14.578255,121.052143
27462000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
2389000.0,3.0,0.0,50.0,50.0,Imus,0,14.4084872,120.9062254
26708000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
29298000.0,2.0,0.0,89.0,0.0,Pasig,1,14.588882,121.079016
6709750.0,1.0,0.0,40.0,0.0,Cebu,1,10.3084189,123.9157609
52075000.0,3.0,3.0,147.0,0.0,Pasig,1,14.575822,121.064324
8323000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
41239000.0,0.0,0.0,115.0,0.0,Pasig,1,14.588716,121.060009
28932000.0,0.0,0.0,84.0,0.0,Pasig,1,14.588716,121.060009
52075000.0,3.0,3.0,147.0,0.0,Pasig,1,14.575822,121.064324
35996000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
7500000.0,1.0,1.0,37.0,0.0,Paranaque,1,14.499387,121.025633
13108800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12488000.0,1.0,1.0,58.0,0.0,Pasig,1,14.583771,121.059675
13096600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
11166400.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
11054400.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
31971000.0,2.0,2.0,104.0,0.0,Pasig,1,14.575822,121.064324
36157000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
32474000.0,2.0,2.0,104.0,0.0,Pasig,1,14.575822,121.064324
8414000.0,1.0,0.0,34.0,0.0,Pasig,1,14.588882,121.079016
8414000.0,1.0,0.0,34.0,0.0,Pasig,1,14.588882,121.079016
27646000.0,1.0,1.0,70.0,0.0,Pasig,1,14.588377,121.059897
33272000.0,2.0,2.0,106.0,0.0,Pasig,1,14.575822,121.064324
5770000.0,4.0,0.0,80.0,110.0,Calamba,0,14.188482,121.109967
11700000.0,2.0,1.0,58.0,0.0,Paranaque,1,14.499387,121.025633
8957000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
8365000.0,1.0,0.0,35.0,0.0,Pasig,1,14.588882,121.079016
13096600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12995800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
17641900.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
14632000.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
5479920.0,2.0,1.0,36.0,0.0,Quezon City,1,14.646511,120.996952
28056000.0,0.0,0.0,82.0,0.0,Pasig,1,14.588716,121.060009
